region,operation_type,served_users_last180sec,unserved_users_last180sec,serving_instances,pending_instances,idle_instances,serving_instances_with_unserved_users,predicted_instances,tobe_terminated_linked,tobe_terminated_ready,tobe_terminated_pending,starting_initializing,default_min_pool,hard_limit,enqueued_instance_count,arm_count_per_gpu,stopped_instance_limit,created_at,launch_or_terminate_count
us-east-1,NO_ACTION_REQUIRED,37,2,392,0,66,395,461,3,4,0,0,40,10000,168,12,0,2022-05-28 08:57:53.587116,0
us-east-1,NO_ACTION_REQUIRED,32,3,386,0,72,392,458,2,1,0,0,40,10000,168,12,0,2022-05-28 09:00:55.725683,0
us-east-1,NO_ACTION_REQUIRED,42,0,397,0,61,403,471,0,2,0,0,40,10000,168,12,0,2022-05-28 09:03:56.450650,0
us-east-1,NO_ACTION_REQUIRED,33,0,386,0,72,392,457,0,2,0,0,40,10000,168,12,0,2022-05-28 09:06:54.963206,0
us-east-1,NO_ACTION_REQUIRED,45,0,386,0,72,391,457,0,2,0,0,40,10000,168,12,0,2022-05-28 09:09:53.218051,0
us-east-1,TERMINATE,32,0,368,0,90,371,433,0,0,0,0,40,10000,168,12,0,2022-05-28 09:12:55.966587,24
us-east-1,TERMINATE,33,0,343,0,91,343,402,19,0,0,0,40,10000,168,12,0,2022-05-28 09:15:56.086137,24
us-east-1,TERMINATE,42,0,329,0,83,329,385,23,0,0,0,40,10000,168,12,0,2022-05-28 09:18:56.044258,24
us-east-1,NO_ACTION_REQUIRED,28,0,322,0,66,322,378,25,0,0,0,40,10000,168,12,0,2022-05-28 09:21:58.132185,0
us-east-1,NO_ACTION_REQUIRED,42,0,331,0,57,331,389,18,1,0,0,40,10000,168,12,0,2022-05-28 09:24:56.700952,0
us-east-1,NO_ACTION_REQUIRED,30,0,326,0,62,326,384,14,4,0,0,40,10000,168,12,0,2022-05-28 09:27:57.213611,0
us-east-1,NO_ACTION_REQUIRED,49,0,338,0,50,338,398,14,1,0,0,40,10000,168,12,0,2022-05-28 09:30:52.657996,0
us-east-1,NO_ACTION_REQUIRED,43,0,336,0,52,336,394,14,1,0,0,40,10000,168,12,0,2022-05-28 09:33:54.032700,0
us-east-1,NO_ACTION_REQUIRED,40,3,335,0,53,338,396,7,0,0,0,40,10000,168,12,0,2022-05-28 09:36:56.064616,0
us-east-1,NO_ACTION_REQUIRED,41,0,342,0,46,345,403,7,0,0,0,40,10000,168,12,0,2022-05-28 09:39:56.515033,0
us-east-1,LAUNCH,61,0,364,0,24,367,428,4,1,0,0,40,10000,168,12,0,2022-05-28 09:42:55.242127,48
us-east-1,NO_ACTION_REQUIRED,46,1,372,0,64,376,438,4,1,0,0,40,10000,168,12,0,2022-05-28 09:45:55.110145,0
us-east-1,NO_ACTION_REQUIRED,47,1,386,0,50,391,456,4,1,0,0,40,10000,168,12,0,2022-05-28 09:48:53.148041,0
us-east-1,LAUNCH,45,0,401,0,35,403,468,4,1,0,0,40,10000,168,12,0,2022-05-28 09:51:56.503421,48
us-east-1,TERMINATE,36,0,402,0,82,404,469,4,1,0,0,40,10000,168,12,0,2022-05-28 09:54:54.848093,12
us-east-1,NO_ACTION_REQUIRED,58,0,424,0,48,426,495,1,0,0,0,40,10000,168,12,0,2022-05-28 09:57:53.392724,0
us-east-1,LAUNCH,80,0,454,0,18,455,528,0,0,0,0,40,10000,168,12,0,2022-05-28 10:00:55.134380,48
us-east-1,LAUNCH,72,0,470,13,37,470,547,0,0,0,13,40,10000,168,12,0,2022-05-28 10:03:57.918144,48
us-east-1,NO_ACTION_REQUIRED,73,0,482,15,71,482,561,0,0,0,15,40,10000,168,12,0,2022-05-28 10:06:59.803670,0
us-east-1,TERMINATE,46,2,462,0,106,464,538,0,0,0,0,40,10000,168,12,0,2022-05-28 10:09:56.342502,24
us-east-1,NO_ACTION_REQUIRED,62,0,488,0,56,490,569,0,0,0,0,40,10000,168,12,0,2022-05-28 10:12:55.151804,0
us-east-1,NO_ACTION_REQUIRED,54,1,489,0,55,492,570,0,0,0,0,40,10000,168,12,0,2022-05-28 10:15:56.051850,0
us-east-1,LAUNCH,56,0,506,0,38,509,593,0,0,0,0,40,10000,168,12,0,2022-05-28 10:18:53.635167,48
us-east-1,NO_ACTION_REQUIRED,64,0,531,4,57,534,621,0,0,0,4,40,10000,168,12,0,2022-05-28 10:21:57.711725,0
us-east-1,NO_ACTION_REQUIRED,56,0,520,0,72,521,607,0,0,0,0,40,10000,168,12,0,2022-05-28 10:24:52.946156,0
us-east-1,NO_ACTION_REQUIRED,80,0,549,0,43,550,641,0,0,0,0,40,10000,168,12,0,2022-05-28 10:27:56.755985,0
us-east-1,LAUNCH,84,0,568,0,24,568,660,0,0,0,0,40,10000,168,12,0,2022-05-28 10:30:57.309168,48
us-east-1,NO_ACTION_REQUIRED,82,0,591,9,40,591,690,0,0,0,9,40,10000,168,12,0,2022-05-28 10:33:56.156874,0
us-east-1,LAUNCH,72,1,617,0,23,618,721,0,0,0,0,40,10000,168,12,0,2022-05-28 10:36:57.348550,48
us-east-1,LAUNCH,90,1,651,5,32,653,762,0,0,0,5,40,10000,168,12,0,2022-05-28 10:39:58.806666,48
us-east-1,NO_ACTION_REQUIRED,84,1,688,1,47,691,807,0,0,0,1,40,10000,168,12,0,2022-05-28 10:42:54.114254,0
us-east-1,LAUNCH,77,2,715,0,21,720,841,0,0,0,0,40,10000,168,12,0,2022-05-28 10:45:58.132711,48
us-east-1,NO_ACTION_REQUIRED,99,1,734,0,50,740,863,0,0,0,0,40,10000,168,12,0,2022-05-28 10:48:54.072847,0
us-east-1,LAUNCH,103,0,763,0,21,768,895,0,0,0,0,40,10000,168,12,0,2022-05-28 10:51:56.820645,48
us-east-1,LAUNCH,121,2,801,0,31,807,941,0,0,0,0,40,10000,168,12,0,2022-05-28 10:54:54.832198,48
us-east-1,LAUNCH,129,1,842,0,38,848,991,0,0,0,0,40,10000,168,12,0,2022-05-28 10:57:54.200755,48
us-east-1,NO_ACTION_REQUIRED,110,0,883,0,45,887,1038,0,0,0,0,40,10000,168,12,0,2022-05-28 11:00:56.596374,0
us-east-1,LAUNCH,117,0,907,0,21,910,1064,0,0,0,0,40,10000,168,12,0,2022-05-28 11:03:54.349863,48
us-east-1,LAUNCH,138,29,946,0,30,978,1145,0,0,0,0,40,10000,168,12,0,2022-05-28 11:06:58.243320,12
us-east-1,LAUNCH,113,22,969,0,19,1021,1194,0,0,0,0,40,10000,168,12,0,2022-05-28 11:09:55.244379,48
us-east-1,LAUNCH,124,44,1017,0,19,1112,1308,0,0,0,0,40,10000,168,12,0,2022-05-28 11:12:55.635594,108
us-east-1,LAUNCH,123,1,1042,2,100,1138,1331,0,0,0,2,40,10000,168,12,0,2022-05-28 11:15:55.267646,24
us-east-1,LAUNCH,118,0,1052,0,116,1148,1344,0,0,0,0,40,10000,168,12,0,2022-05-28 11:18:57.854509,12
us-east-1,LAUNCH,139,0,1105,0,75,1172,1364,0,0,0,0,40,10000,168,12,0,2022-05-28 11:21:54.163448,24
us-east-1,LAUNCH,126,4,1141,0,63,1190,1384,0,0,0,0,40,10000,168,12,0,2022-05-28 11:24:54.637486,12
us-east-1,NO_ACTION_REQUIRED,133,2,1163,0,53,1170,1361,0,0,0,0,40,10000,168,12,0,2022-05-28 11:27:57.992677,0
us-east-1,LAUNCH,165,18,1214,0,2,1238,1446,0,0,0,0,40,10000,168,12,0,2022-05-28 11:30:57.736481,72
us-east-1,LAUNCH,152,67,1243,5,40,1334,1559,0,0,0,5,40,10000,168,12,0,2022-05-28 11:33:57.077942,108
us-east-1,LAUNCH,189,0,1323,11,62,1414,1663,0,0,0,11,40,10000,168,12,0,2022-05-28 11:36:59.600656,108
us-east-1,LAUNCH,180,3,1377,27,100,1467,1723,0,0,0,27,40,10000,168,12,0,2022-05-28 11:39:56.467015,60
us-east-1,LAUNCH,169,4,1406,6,152,1498,1751,0,0,0,6,40,10000,168,12,0,2022-05-28 11:42:56.064360,24
us-east-1,NO_ACTION_REQUIRED,152,3,1432,7,149,1509,1755,0,0,0,7,40,10000,168,12,0,2022-05-28 11:45:57.574845,0
us-east-1,NO_ACTION_REQUIRED,157,0,1456,0,132,1466,1697,0,0,0,0,40,10000,168,12,0,2022-05-28 11:48:48.196846,0
us-east-1,LAUNCH,194,5,1505,0,83,1520,1764,0,0,0,0,40,10000,168,12,0,2022-05-28 11:51:58.096608,12
us-east-1,LAUNCH,204,3,1546,0,54,1561,1808,0,0,0,0,40,10000,168,12,0,2022-05-28 11:54:57.345518,48
us-east-1,LAUNCH,216,2,1608,17,23,1621,1891,0,0,0,17,40,10000,168,12,0,2022-05-28 11:57:57.462167,84
us-east-1,LAUNCH,242,15,1674,14,44,1699,1982,0,0,0,14,40,10000,168,12,0,2022-05-28 12:00:57.543672,84
us-east-1,LAUNCH,258,13,1740,26,50,1778,2073,0,0,0,26,40,10000,168,12,0,2022-05-28 12:03:59.212023,96
us-east-1,LAUNCH,246,1,1810,51,51,1844,2147,0,0,0,51,40,10000,168,12,0,2022-05-28 12:06:55.541042,72
us-east-1,LAUNCH,219,1,1866,4,114,1898,2203,0,0,0,4,40,10000,168,12,0,2022-05-28 12:09:58.407553,60
us-east-1,LAUNCH,237,4,1911,5,128,1945,2251,0,0,0,5,40,10000,168,12,0,2022-05-28 12:12:57.593499,48
us-east-1,LAUNCH,236,1,1968,3,121,1988,2296,0,0,0,3,40,10000,168,12,0,2022-05-28 12:15:59.234964,36
us-east-1,LAUNCH,231,0,2024,3,101,2031,2343,0,0,0,3,40,10000,168,12,0,2022-05-28 12:18:59.648342,48
us-east-1,LAUNCH,303,0,2108,11,57,2114,2438,0,0,0,11,40,10000,168,12,0,2022-05-28 12:21:57.541888,96
us-east-1,LAUNCH,275,3,2166,6,100,2174,2504,0,0,0,6,40,10000,168,12,0,2022-05-28 12:24:56.699110,72
us-east-1,LAUNCH,258,7,2211,11,122,2222,2560,0,0,0,11,40,10000,168,12,0,2022-05-28 12:27:58.131252,48
us-east-1,LAUNCH,258,1,2219,16,157,2230,2561,0,0,0,16,40,10000,168,12,0,2022-05-28 12:30:59.858266,12
us-east-1,LAUNCH,289,2,2289,2,113,2302,2644,0,0,0,2,40,10000,168,12,0,2022-05-28 12:33:59.045049,72
us-east-1,LAUNCH,281,2,2369,18,89,2384,2730,0,0,0,18,40,10000,168,12,0,2022-05-28 12:36:57.820114,96
us-east-1,LAUNCH,300,1,2420,9,143,2433,2788,0,0,0,9,40,10000,168,12,0,2022-05-28 12:40:01.235606,48
us-east-1,LAUNCH,308,0,2489,6,125,2495,2857,0,0,0,6,40,10000,168,12,0,2022-05-28 12:42:58.410881,72
us-east-1,LAUNCH,281,0,2538,0,154,2543,2903,0,0,0,0,40,10000,168,12,0,2022-05-28 12:45:58.643474,48
us-east-1,LAUNCH,280,0,2565,0,175,2568,2928,0,0,0,0,40,10000,168,12,0,2022-05-28 12:48:57.798108,24
us-east-1,LAUNCH,305,1,2611,4,149,2613,2976,0,0,0,4,40,10000,168,12,0,2022-05-28 12:51:58.603620,48
us-east-1,LAUNCH,371,2,2703,0,109,2706,3078,0,0,0,0,40,10000,168,12,0,2022-05-28 12:54:54.764159,108
us-east-1,LAUNCH,346,4,2727,56,89,2734,3104,12,0,0,56,40,10000,168,12,0,2022-05-28 12:57:57.325105,72
us-east-1,LAUNCH,354,1,2778,14,116,2786,3167,0,0,0,14,40,10000,168,12,0,2022-05-28 13:01:00.090251,96
us-east-1,LAUNCH,357,2,2827,3,174,2837,3213,0,0,0,3,40,10000,168,12,0,2022-05-28 13:03:59.501457,48
us-east-1,LAUNCH,360,1,2929,8,115,2939,3328,0,0,0,8,40,10000,168,12,0,2022-05-28 13:06:58.216697,108
us-east-1,LAUNCH,340,2,2950,20,190,2960,3341,0,0,0,20,40,10000,168,12,0,2022-05-28 13:09:59.430357,24
us-east-1,LAUNCH,365,2,3027,0,157,3035,3430,0,0,0,0,40,10000,168,12,0,2022-05-28 13:12:59.981098,84
us-east-1,LAUNCH,350,4,3045,9,214,3056,3437,0,0,0,9,40,10000,168,12,0,2022-05-28 13:15:58.788301,12
us-east-1,LAUNCH,380,3,3070,0,210,3082,3470,0,0,0,0,40,10000,168,12,0,2022-05-28 13:19:00.086711,24
us-east-1,LAUNCH,370,2,3128,0,176,3141,3529,0,0,0,0,40,10000,168,12,0,2022-05-28 13:21:59.348787,60
us-east-1,LAUNCH,338,9,3176,4,183,3196,3587,0,0,0,4,40,10000,168,12,0,2022-05-28 13:24:58.775913,60
us-east-1,LAUNCH,350,3,3225,0,198,3246,3641,0,0,0,0,40,10000,168,12,0,2022-05-28 13:27:58.872845,60
us-east-1,LAUNCH,384,2,3276,10,197,3295,3690,0,0,0,10,40,10000,168,12,0,2022-05-28 13:31:00.477237,48
us-east-1,NO_ACTION_REQUIRED,376,6,3270,0,261,3292,3682,0,0,0,0,40,10000,168,12,0,2022-05-28 13:33:57.836914,0
us-east-1,LAUNCH,408,2,3354,0,177,3376,3775,0,0,0,0,40,10000,168,12,0,2022-05-28 13:36:57.651529,84
us-east-1,LAUNCH,385,1,3446,13,156,3460,3855,0,0,0,13,40,10000,168,12,0,2022-05-28 13:40:00.145125,72
us-east-1,LAUNCH,399,1,3503,2,182,3515,3916,0,0,0,2,40,10000,168,12,0,2022-05-28 13:42:59.620264,72
us-east-1,LAUNCH,394,4,3564,1,194,3578,3979,0,0,0,1,40,10000,168,12,0,2022-05-28 13:45:59.929397,60
us-east-1,LAUNCH,406,5,3625,0,194,3638,4035,0,0,0,0,40,10000,168,12,0,2022-05-28 13:49:01.180616,48
us-east-1,LAUNCH,406,5,3645,13,209,3661,4054,0,0,0,13,40,10000,168,12,0,2022-05-28 13:52:01.334459,24
us-east-1,NO_ACTION_REQUIRED,366,4,3627,0,264,3646,4035,0,0,0,0,40,10000,168,12,0,2022-05-28 13:54:58.994541,0
us-east-1,LAUNCH,378,3,3660,0,231,3681,4073,0,0,0,0,40,10000,168,12,0,2022-05-28 13:57:59.155925,24
us-east-1,LAUNCH,416,5,3703,9,203,3725,4114,0,0,0,9,40,10000,168,12,0,2022-05-28 14:01:00.205173,36
us-east-1,LAUNCH,429,2,3747,7,197,3766,4160,0,0,0,7,40,10000,168,12,0,2022-05-28 14:04:01.800109,48
us-east-1,LAUNCH,437,4,3797,20,182,3815,4210,0,0,0,20,40,10000,168,12,0,2022-05-28 14:07:02.185296,48
us-east-1,LAUNCH,406,7,3859,2,186,3880,4275,0,0,0,2,40,10000,168,12,0,2022-05-28 14:10:01.060484,60
us-east-1,LAUNCH,446,6,3887,16,204,3911,4302,0,0,0,16,40,10000,168,12,0,2022-05-28 14:13:03.405020,36
us-east-1,LAUNCH,417,2,3904,0,239,3925,4315,0,0,0,0,40,10000,168,12,0,2022-05-28 14:15:59.345135,12
us-east-1,NO_ACTION_REQUIRED,418,2,3876,0,279,3897,4280,0,0,0,0,40,10000,168,12,0,2022-05-28 14:18:59.641100,0
us-east-1,LAUNCH,436,2,3930,0,225,3949,4338,0,0,0,0,40,10000,168,12,0,2022-05-28 14:22:01.026468,24
us-east-1,LAUNCH,468,5,3972,0,207,3989,4372,0,0,0,0,40,10000,168,12,0,2022-05-28 14:25:01.957748,36
us-east-1,LAUNCH,435,4,4003,0,212,4018,4407,0,0,0,0,40,10000,168,12,0,2022-05-28 14:28:03.456099,24
us-east-1,LAUNCH,454,4,4025,9,205,4042,4428,0,0,0,9,40,10000,168,12,0,2022-05-28 14:31:02.834594,24
us-east-1,LAUNCH,451,3,4059,0,204,4077,4462,0,0,0,0,40,10000,168,12,0,2022-05-28 14:33:59.243963,36
us-east-1,LAUNCH,458,0,4138,5,156,4154,4540,0,0,0,5,40,10000,168,12,0,2022-05-28 14:37:01.507586,84
us-east-1,LAUNCH,446,3,4168,0,215,4182,4562,0,0,0,0,40,10000,168,12,0,2022-05-28 14:40:01.522055,12
us-east-1,LAUNCH,448,5,4193,0,202,4208,4590,0,0,0,0,40,10000,168,12,0,2022-05-28 14:43:01.075091,36
us-east-1,LAUNCH,471,4,4220,7,204,4235,4611,0,0,0,7,40,10000,168,12,0,2022-05-28 14:45:59.790400,12
us-east-1,LAUNCH,423,2,4258,0,185,4272,4647,0,0,0,0,40,10000,168,12,0,2022-05-28 14:49:03.246820,36
us-east-1,LAUNCH,421,2,4283,7,189,4299,4671,0,0,0,7,40,10000,168,12,0,2022-05-28 14:52:01.956325,24
us-east-1,LAUNCH,470,9,4312,0,191,4334,4706,0,0,0,0,40,10000,168,12,0,2022-05-28 14:55:01.615336,36
us-east-1,NO_ACTION_REQUIRED,439,4,4310,12,217,4331,4699,0,0,0,12,40,10000,168,12,0,2022-05-28 14:57:59.964211,0
us-east-1,LAUNCH,484,3,4358,0,181,4378,4750,0,0,0,0,40,10000,168,12,0,2022-05-28 15:01:01.551776,48
us-east-1,LAUNCH,517,1,4419,3,165,4438,4804,0,0,0,3,40,10000,168,12,0,2022-05-28 15:04:02.979396,60
us-east-1,LAUNCH,521,5,4448,7,192,4470,4835,0,0,0,7,40,10000,168,12,0,2022-05-28 15:07:04.322522,24
us-east-1,LAUNCH,435,4,4443,0,204,4460,4822,0,0,0,0,40,10000,168,12,0,2022-05-28 15:10:01.817230,12
us-east-1,LAUNCH,528,2,4503,0,96,4518,4881,0,0,0,0,40,10000,168,12,0,2022-05-28 15:13:01.890621,120
us-east-1,NO_ACTION_REQUIRED,482,6,4516,12,191,4534,4887,0,0,0,12,40,10000,168,12,0,2022-05-28 15:16:01.489257,0
us-east-1,LAUNCH,525,4,4573,0,146,4594,4954,0,0,0,0,40,10000,168,12,0,2022-05-28 15:19:01.284648,72
us-east-1,NO_ACTION_REQUIRED,488,5,4561,0,230,4582,4931,0,0,0,0,40,10000,168,12,0,2022-05-28 15:22:43.930399,0
us-east-1,LAUNCH,513,7,4619,0,172,4643,5000,0,0,0,0,40,10000,168,12,0,2022-05-28 15:25:02.559107,48
us-east-1,NO_ACTION_REQUIRED,489,4,4632,0,207,4658,5001,0,0,0,0,40,10000,168,12,0,2022-05-28 15:28:02.249279,0
us-east-1,NO_ACTION_REQUIRED,475,5,4603,0,236,4628,4976,0,0,0,0,40,10000,168,12,0,2022-05-28 15:31:01.352039,0
us-east-1,LAUNCH,514,4,4639,0,200,4664,5013,0,0,0,0,40,10000,168,12,0,2022-05-28 15:34:02.628401,12
us-east-1,NO_ACTION_REQUIRED,447,3,4644,0,207,4667,5008,0,0,0,0,40,10000,168,12,0,2022-05-28 15:37:01.822815,0
us-east-1,LAUNCH,480,5,4665,0,186,4686,5034,0,0,0,0,40,10000,168,12,0,2022-05-28 15:40:01.689396,24
us-east-1,LAUNCH,475,5,4681,6,188,4703,5046,0,0,0,6,40,10000,168,12,0,2022-05-28 15:43:01.336876,12
us-east-1,LAUNCH,484,5,4730,0,157,4752,5096,0,0,0,0,40,10000,168,12,0,2022-05-28 15:46:06.297751,48
us-east-1,NO_ACTION_REQUIRED,472,4,4677,0,258,4699,5036,0,0,0,0,40,10000,168,12,0,2022-05-28 15:48:59.895572,0
us-east-1,NO_ACTION_REQUIRED,462,4,4641,0,294,4664,5010,0,0,0,0,40,10000,168,12,0,2022-05-28 15:52:00.132968,0
us-east-1,NO_ACTION_REQUIRED,482,7,4640,0,295,4665,5006,0,0,0,0,40,10000,168,12,0,2022-05-28 15:55:00.950411,0
us-east-1,NO_ACTION_REQUIRED,495,7,4623,0,312,4650,4993,0,0,0,0,40,10000,168,12,0,2022-05-28 15:58:00.152226,0
us-east-1,NO_ACTION_REQUIRED,512,5,4668,0,267,4695,5044,0,0,0,0,40,10000,168,12,0,2022-05-28 16:01:03.036140,0
us-east-1,NO_ACTION_REQUIRED,531,3,4715,0,220,4741,5085,0,0,0,0,40,10000,168,12,0,2022-05-28 16:04:01.556953,0
us-east-1,LAUNCH,564,4,4746,0,189,4772,5116,0,0,0,0,40,10000,168,12,0,2022-05-28 16:06:59.777877,24
us-east-1,NO_ACTION_REQUIRED,512,10,4757,13,189,4786,5126,0,0,0,13,40,10000,168,12,0,2022-05-28 16:10:00.463673,0
us-east-1,LAUNCH,498,7,4772,0,187,4801,5138,0,0,0,0,40,10000,168,12,0,2022-05-28 16:13:00.491880,12
us-east-1,LAUNCH,550,6,4803,10,158,4833,5167,0,0,0,10,40,10000,168,12,0,2022-05-28 16:16:03.232950,36
us-east-1,NO_ACTION_REQUIRED,487,2,4792,4,211,4821,5151,0,0,0,4,40,10000,168,12,0,2022-05-28 16:18:59.978787,0
us-east-1,NO_ACTION_REQUIRED,490,2,4788,0,219,4815,5148,0,0,0,0,40,10000,168,12,0,2022-05-28 16:22:02.438966,0
us-east-1,NO_ACTION_REQUIRED,514,4,4785,0,222,4806,5136,0,0,0,0,40,10000,168,12,0,2022-05-28 16:24:59.986107,0
us-east-1,NO_ACTION_REQUIRED,469,0,4727,0,280,4741,5072,0,0,0,0,40,10000,168,12,0,2022-05-28 16:27:59.381891,0
us-east-1,NO_ACTION_REQUIRED,508,5,4748,0,259,4761,5101,0,0,0,0,40,10000,168,12,0,2022-05-28 16:31:02.787553,0
us-east-1,NO_ACTION_REQUIRED,531,3,4751,0,256,4765,5098,0,0,0,0,40,10000,168,12,0,2022-05-28 16:34:00.912273,0
us-east-1,NO_ACTION_REQUIRED,477,4,4711,0,296,4727,5067,0,0,0,0,40,10000,168,12,0,2022-05-28 16:36:59.778440,0
us-east-1,NO_ACTION_REQUIRED,567,2,4777,0,230,4791,5135,0,0,0,0,40,10000,168,12,0,2022-05-28 16:40:01.044596,0
us-east-1,NO_ACTION_REQUIRED,463,3,4738,0,269,4755,5087,0,0,0,0,40,10000,168,12,0,2022-05-28 16:43:00.988529,0
us-east-1,NO_ACTION_REQUIRED,509,3,4786,0,221,4801,5147,0,0,0,0,40,10000,168,12,0,2022-05-28 16:46:00.193985,0
us-east-1,NO_ACTION_REQUIRED,516,2,4777,0,230,4791,5121,0,0,0,0,40,10000,168,12,0,2022-05-28 16:49:00.022136,0
us-east-1,NO_ACTION_REQUIRED,515,3,4771,0,236,4784,5123,0,0,0,0,40,10000,168,12,0,2022-05-28 16:52:00.367914,0
us-east-1,NO_ACTION_REQUIRED,480,5,4753,0,254,4769,5103,0,0,0,0,40,10000,168,12,0,2022-05-28 16:54:59.659737,0
us-east-1,NO_ACTION_REQUIRED,503,2,4767,0,240,4782,5119,0,0,0,0,40,10000,168,12,0,2022-05-28 16:58:00.621963,0
us-east-1,NO_ACTION_REQUIRED,483,4,4733,0,274,4749,5083,0,0,0,0,40,10000,168,12,0,2022-05-28 17:01:02.631621,0
us-east-1,NO_ACTION_REQUIRED,483,4,4727,0,280,4745,5085,0,0,0,0,40,10000,168,12,0,2022-05-28 17:03:59.367893,0
us-east-1,NO_ACTION_REQUIRED,479,6,4687,0,320,4708,5044,0,0,0,0,40,10000,168,12,0,2022-05-28 17:07:07.551597,0
us-east-1,NO_ACTION_REQUIRED,474,1,4649,0,358,4666,5008,0,0,0,0,40,10000,168,12,0,2022-05-28 17:10:02.898680,0
us-east-1,NO_ACTION_REQUIRED,487,5,4671,0,336,4691,5036,0,0,0,0,40,10000,168,12,0,2022-05-28 17:13:01.824980,0
us-east-1,NO_ACTION_REQUIRED,467,5,4664,0,342,4685,5027,0,0,0,0,40,10000,168,12,0,2022-05-28 17:16:00.742416,0
us-east-1,NO_ACTION_REQUIRED,465,6,4662,0,344,4685,5033,0,0,0,0,40,10000,168,12,0,2022-05-28 17:19:00.467564,0
us-east-1,NO_ACTION_REQUIRED,501,7,4698,0,308,4722,5068,0,0,0,0,40,10000,168,12,0,2022-05-28 17:22:01.242939,0
us-east-1,NO_ACTION_REQUIRED,484,3,4659,0,347,4685,5026,0,0,0,0,40,10000,168,12,0,2022-05-28 17:25:00.884100,0
us-east-1,NO_ACTION_REQUIRED,466,1,4653,0,353,4675,5023,0,0,0,0,40,10000,168,12,0,2022-05-28 17:28:02.484836,0
us-east-1,TERMINATE,478,3,4617,0,389,4637,4978,0,0,0,0,40,10000,168,12,0,2022-05-28 17:31:03.598930,24
us-east-1,TERMINATE,497,2,4570,0,412,4586,4933,9,0,0,0,40,10000,168,12,0,2022-05-28 17:34:04.838721,48
us-east-1,NO_ACTION_REQUIRED,553,4,4602,0,332,4615,4966,27,0,0,0,40,10000,168,12,0,2022-05-28 17:37:00.616229,0
us-east-1,NO_ACTION_REQUIRED,494,2,4634,0,299,4646,4994,22,0,0,0,40,10000,168,12,0,2022-05-28 17:40:01.771162,0
us-east-1,NO_ACTION_REQUIRED,498,4,4598,0,335,4613,4963,21,0,0,0,40,10000,168,12,0,2022-05-28 17:43:00.301790,0
us-east-1,NO_ACTION_REQUIRED,475,8,4610,0,323,4630,4985,12,3,0,0,40,10000,168,12,0,2022-05-28 17:46:00.450087,0
us-east-1,NO_ACTION_REQUIRED,493,2,4627,0,294,4647,4994,12,3,0,0,40,10000,168,12,0,2022-05-28 17:48:59.426789,0
us-east-1,NO_ACTION_REQUIRED,471,9,4644,0,277,4669,5019,11,4,0,0,40,10000,168,12,0,2022-05-28 17:52:00.271647,0
us-east-1,NO_ACTION_REQUIRED,506,2,4671,0,250,4696,5043,11,3,0,0,40,10000,168,12,0,2022-05-28 17:55:00.984854,0
us-east-1,NO_ACTION_REQUIRED,433,3,4672,0,249,4696,5040,8,1,0,0,40,10000,168,12,0,2022-05-28 17:58:00.551273,0
us-east-1,NO_ACTION_REQUIRED,481,4,4684,0,237,4704,5049,8,1,0,0,40,10000,168,12,0,2022-05-28 18:01:00.898277,0
us-east-1,NO_ACTION_REQUIRED,520,7,4662,0,259,4687,5028,6,3,0,0,40,10000,168,12,0,2022-05-28 18:04:00.547957,0
us-east-1,NO_ACTION_REQUIRED,460,6,4619,0,290,4641,4984,6,3,0,0,40,10000,168,12,0,2022-05-28 18:07:02.068501,0
us-east-1,NO_ACTION_REQUIRED,458,1,4622,0,275,4643,4990,6,3,0,0,40,10000,168,12,0,2022-05-28 18:10:16.236119,0
us-east-1,NO_ACTION_REQUIRED,475,4,4603,0,294,4625,4969,6,3,0,0,40,10000,168,12,0,2022-05-28 18:13:01.297761,0
us-east-1,NO_ACTION_REQUIRED,458,2,4608,0,289,4628,4979,2,2,0,0,40,10000,168,12,0,2022-05-28 18:16:01.496923,0
us-east-1,NO_ACTION_REQUIRED,510,1,4618,0,279,4632,4981,0,0,0,0,40,10000,168,12,0,2022-05-28 18:19:01.295479,0
us-east-1,NO_ACTION_REQUIRED,488,4,4610,0,287,4622,4972,0,0,0,0,40,10000,168,12,0,2022-05-28 18:22:01.252658,0
us-east-1,NO_ACTION_REQUIRED,479,3,4578,0,318,4592,4942,0,0,0,0,40,10000,168,12,0,2022-05-28 18:25:00.196994,0
us-east-1,NO_ACTION_REQUIRED,510,5,4595,0,289,4610,4963,0,0,0,0,40,10000,168,12,0,2022-05-28 18:27:58.807043,0
us-east-1,NO_ACTION_REQUIRED,484,1,4645,0,239,4659,5009,0,0,0,0,40,10000,168,12,0,2022-05-28 18:31:02.767660,0
us-east-1,NO_ACTION_REQUIRED,497,4,4665,0,219,4682,5030,0,0,0,0,40,10000,168,12,0,2022-05-28 18:33:59.911567,0
us-east-1,NO_ACTION_REQUIRED,422,10,4555,0,329,4578,4923,0,0,0,0,40,10000,168,12,0,2022-05-28 18:37:00.657213,0
us-east-1,NO_ACTION_REQUIRED,513,11,4568,0,316,4599,4955,0,0,0,0,40,10000,168,12,0,2022-05-28 18:40:00.168069,0
us-east-1,NO_ACTION_REQUIRED,506,1,4593,0,291,4620,4963,0,0,0,0,40,10000,168,12,0,2022-05-28 18:42:59.932028,0
us-east-1,NO_ACTION_REQUIRED,496,3,4570,0,314,4599,4950,0,0,0,0,40,10000,168,12,0,2022-05-28 18:46:01.176664,0
